Period,Dimension,Org_Level,Org_Code,Org_Name,Measure,Count_Of,Value
2022-23,AgeAtBookingMotherGroup,Provider,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,45 or Over,Deliveries,5
2022-23,AgeAtBookingMotherGroup,Provider,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,Under 20,Deliveries,105
2022-23,AgeAtBookingMotherGroup,Provider,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,20 to 24,Deliveries,365
2022-23,AgeAtBookingMotherGroup,Provider,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,25 to 29,Deliveries,830
2022-23,AgeAtBookingMotherGroup,Provider,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,30 to 34,Deliveries,935
2022-23,AgeAtBookingMotherGroup,Provider,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,35 to 39,Deliveries,405
2022-23,AgeAtBookingMotherGroup,Provider,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,40 to 44,Deliveries,80
2022-23,AgeAtBookingMotherGroup,Provider,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,45 or Over,Deliveries,5
2022-23,AgeAtBookingMotherGroup,Provider,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,Under 20,Deliveries,180
2022-23,AgeAtBookingMotherGroup,Provider,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,20 to 24,Deliveries,905
2022-23,AgeAtBookingMotherGroup,Provider,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,25 to 29,Deliveries,2250
2022-23,AgeAtBookingMotherGroup,Provider,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,30 to 34,Deliveries,2570
2022-23,AgeAtBookingMotherGroup,Provider,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,35 to 39,Deliveries,1245
2022-23,AgeAtBookingMotherGroup,Provider,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,40 to 44,Deliveries,265
2022-23,AgeAtBookingMotherGroup,Provider,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,45 or Over,Deliveries,20
2022-23,AgeAtBookingMotherGroup,Provider,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,Under 20,Deliveries,170
2022-23,AgeAtBookingMotherGroup,Provider,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,20 to 24,Deliveries,580
2022-23,AgeAtBookingMotherGroup,Provider,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,25 to 29,Deliveries,1180
2022-23,AgeAtBookingMotherGroup,Provider,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,30 to 34,Deliveries,1440
2022-23,AgeAtBookingMotherGroup,Provider,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,35 to 39,Deliveries,665
2022-23,AgeAtBookingMotherGroup,Provider,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,40 to 44,Deliveries,140
2022-23,AgeAtBookingMotherGroup,Provider,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,45 or Over,Deliveries,5
2022-23,AgeAtBookingMotherGroup,Provider,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,Under 20,Deliveries,35
2022-23,AgeAtBookingMotherGroup,Provider,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,20 to 24,Deliveries,110
2022-23,AgeAtBookingMotherGroup,Provider,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,25 to 29,Deliveries,290
2022-23,AgeAtBookingMotherGroup,Provider,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,30 to 34,Deliveries,495
2022-23,AgeAtBookingMotherGroup,Provider,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,35 to 39,Deliveries,275
2022-23,AgeAtBookingMotherGroup,Provider,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,40 to 44,Deliveries,40
2022-23,AgeAtBookingMotherGroup,Provider,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,45 or Over,Deliveries,5
2022-23,AgeAtBookingMotherGroup,Provider,RCF,AIREDALE NHS FOUNDATION TRUST,Under 20,Deliveries,60
2022-23,AgeAtBookingMotherGroup,Provider,RCF,AIREDALE NHS FOUNDATION TRUST,20 to 24,Deliveries,290
2022-23,AgeAtBookingMotherGroup,Provider,RCF,AIREDALE NHS FOUNDATION TRUST,25 to 29,Deliveries,550
2022-23,AgeAtBookingMotherGroup,Provider,RCF,AIREDALE NHS FOUNDATION TRUST,30 to 34,Deliveries,700
2022-23,AgeAtBookingMotherGroup,Provider,RCF,AIREDALE NHS FOUNDATION TRUST,35 to 39,Deliveries,285
2022-23,AgeAtBookingMotherGroup,Provider,RCF,AIREDALE NHS FOUNDATION TRUST,40 to 44,Deliveries,55
2022-23,AgeAtBookingMotherGroup,Provider,RCF,AIREDALE NHS FOUNDATION TRUST,45 or Over,Deliveries,5
2022-23,AgeAtBookingMotherGroup,Provider,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",Under 20,Deliveries,80
2022-23,AgeAtBookingMotherGroup,Provider,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",20 to 24,Deliveries,360
2022-23,AgeAtBookingMotherGroup,Provider,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",25 to 29,Deliveries,570
2022-23,AgeAtBookingMotherGroup,Provider,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",30 to 34,Deliveries,550
2022-23,AgeAtBookingMotherGroup,Provider,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",35 to 39,Deliveries,225
2022-23,AgeAtBookingMotherGroup,Provider,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",40 to 44,Deliveries,35
2022-23,AgeAtBookingMotherGroup,Provider,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",45 or Over,Deliveries,5
2022-23,AgeAtBookingMotherGroup,Provider,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,Under 20,Deliveries,110
2022-23,AgeAtBookingMotherGroup,Provider,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,20 to 24,Deliveries,475
2022-23,AgeAtBookingMotherGroup,Provider,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,25 to 29,Deliveries,1100
2022-23,AgeAtBookingMotherGroup,Provider,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,30 to 34,Deliveries,1540
2022-23,AgeAtBookingMotherGroup,Provider,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,35 to 39,Deliveries,760
2022-23,AgeAtBookingMotherGroup,Provider,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,40 to 44,Deliveries,135
2022-23,AgeAtBookingMotherGroup,Provider,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,45 or Over,Deliveries,15
2022-23,AgeAtBookingMotherGroup,Provider,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Under 20,Deliveries,95
2022-23,AgeAtBookingMotherGroup,Provider,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,20 to 24,Deliveries,400
2022-23,AgeAtBookingMotherGroup,Provider,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,25 to 29,Deliveries,915
2022-23,AgeAtBookingMotherGroup,Provider,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,30 to 34,Deliveries,1190
2022-23,AgeAtBookingMotherGroup,Provider,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,35 to 39,Deliveries,605
2022-23,AgeAtBookingMotherGroup,Provider,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,40 to 44,Deliveries,120
2022-23,AgeAtBookingMotherGroup,Provider,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,45 or Over,Deliveries,15
2022-23,AgeAtBookingMotherGroup,Provider,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,Under 20,Deliveries,235
2022-23,AgeAtBookingMotherGroup,Provider,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,20 to 24,Deliveries,880
2022-23,AgeAtBookingMotherGroup,Provider,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,25 to 29,Deliveries,1785
2022-23,AgeAtBookingMotherGroup,Provider,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,30 to 34,Deliveries,1965
2022-23,AgeAtBookingMotherGroup,Provider,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,35 to 39,Deliveries,960
2022-23,AgeAtBookingMotherGroup,Provider,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,40 to 44,Deliveries,175
2022-23,AgeAtBookingMotherGroup,Provider,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,45 or Over,Deliveries,10
2022-23,AgeAtBookingMotherGroup,Provider,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,Under 20,Deliveries,160
2022-23,AgeAtBookingMotherGroup,Provider,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,20 to 24,Deliveries,800
2022-23,AgeAtBookingMotherGroup,Provider,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,25 to 29,Deliveries,1975
2022-23,AgeAtBookingMotherGroup,Provider,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,30 to 34,Deliveries,2965
2022-23,AgeAtBookingMotherGroup,Provider,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,35 to 39,Deliveries,1720
2022-23,AgeAtBookingMotherGroup,Provider,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,40 to 44,Deliveries,365
2022-23,AgeAtBookingMotherGroup,Provider,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,45 or Over,Deliveries,30
2022-23,AgeAtBookingMotherGroup,Provider,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,Under 20,Deliveries,145
2022-23,AgeAtBookingMotherGroup,Provider,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,20 to 24,Deliveries,555
2022-23,AgeAtBookingMotherGroup,Provider,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,25 to 29,Deliveries,1090
2022-23,AgeAtBookingMotherGroup,Provider,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,30 to 34,Deliveries,1240
2022-23,AgeAtBookingMotherGroup,Provider,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,35 to 39,Deliveries,610
2022-23,AgeAtBookingMotherGroup,Provider,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,40 to 44,Deliveries,130
2022-23,AgeAtBookingMotherGroup,Provider,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,45 or Over,Deliveries,10
2022-23,AgeAtBookingMotherGroup,Provider,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,Under 20,Deliveries,260
2022-23,AgeAtBookingMotherGroup,Provider,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,20 to 24,Deliveries,1025
2022-23,AgeAtBookingMotherGroup,Provider,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,25 to 29,Deliveries,2065
2022-23,AgeAtBookingMotherGroup,Provider,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,30 to 34,Deliveries,2490
2022-23,AgeAtBookingMotherGroup,Provider,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,35 to 39,Deliveries,1270
2022-23,AgeAtBookingMotherGroup,Provider,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,40 to 44,Deliveries,230
2022-23,AgeAtBookingMotherGroup,Provider,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,45 or Over,Deliveries,20
2022-23,AgeAtBookingMotherGroup,Provider,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",Under 20,Deliveries,145
2022-23,AgeAtBookingMotherGroup,Provider,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",20 to 24,Deliveries,935
2022-23,AgeAtBookingMotherGroup,Provider,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",25 to 29,Deliveries,2100
2022-23,AgeAtBookingMotherGroup,Provider,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",30 to 34,Deliveries,2270
2022-23,AgeAtBookingMotherGroup,Provider,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",35 to 39,Deliveries,1315
2022-23,AgeAtBookingMotherGroup,Provider,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",40 to 44,Deliveries,270
2022-23,AgeAtBookingMotherGroup,Provider,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",45 or Over,Deliveries,25
2022-23,AgeAtBookingMotherGroup,Provider,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,Under 20,Deliveries,115
2022-23,AgeAtBookingMotherGroup,Provider,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,20 to 24,Deliveries,450
2022-23,AgeAtBookingMotherGroup,Provider,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,25 to 29,Deliveries,715
2022-23,AgeAtBookingMotherGroup,Provider,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,30 to 34,Deliveries,630
2022-23,AgeAtBookingMotherGroup,Provider,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,35 to 39,Deliveries,215
2022-23,AgeAtBookingMotherGroup,Provider,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,40 to 44,Deliveries,30
2022-23,AgeAtBookingMotherGroup,Provider,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,45 or Over,Deliveries,5
2022-23,AgeAtBookingMotherGroup,Provider,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,Under 20,Deliveries,145
2022-23,AgeAtBookingMotherGroup,Provider,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,20 to 24,Deliveries,465
2022-23,AgeAtBookingMotherGroup,Provider,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,25 to 29,Deliveries,755
2022-23,AgeAtBookingMotherGroup,Provider,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,30 to 34,Deliveries,665
2022-23,AgeAtBookingMotherGroup,Provider,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,35 to 39,Deliveries,280
2022-23,AgeAtBookingMotherGroup,Provider,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,40 to 44,Deliveries,55
2022-23,AgeAtBookingMotherGroup,Provider,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,45 or Over,Deliveries,5
2022-23,AgeAtBookingMotherGroup,Provider,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,Under 20,Deliveries,95
2022-23,AgeAtBookingMotherGroup,Provider,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,20 to 24,Deliveries,395
2022-23,AgeAtBookingMotherGroup,Provider,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,25 to 29,Deliveries,785
2022-23,AgeAtBookingMotherGroup,Provider,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,30 to 34,Deliveries,820
2022-23,AgeAtBookingMotherGroup,Provider,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,35 to 39,Deliveries,360
2022-23,AgeAtBookingMotherGroup,Provider,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,40 to 44,Deliveries,60
2022-23,AgeAtBookingMotherGroup,Provider,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,45 or Over,Deliveries,5
2022-23,AgeAtBookingMotherGroup,Provider,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,Under 20,Deliveries,220
2022-23,AgeAtBookingMotherGroup,Provider,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,20 to 24,Deliveries,805
2022-23,AgeAtBookingMotherGroup,Provider,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,25 to 29,Deliveries,1710
2022-23,AgeAtBookingMotherGroup,Provider,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,30 to 34,Deliveries,1910
2022-23,AgeAtBookingMotherGroup,Provider,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,35 to 39,Deliveries,935
2022-23,AgeAtBookingMotherGroup,Provider,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,40 to 44,Deliveries,195
2022-23,AgeAtBookingMotherGroup,Provider,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,45 or Over,Deliveries,10
2022-23,AgeAtBookingMotherGroup,Provider,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Under 20,Deliveries,110
2022-23,AgeAtBookingMotherGroup,Provider,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,20 to 24,Deliveries,330
2022-23,AgeAtBookingMotherGroup,Provider,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,25 to 29,Deliveries,575
2022-23,AgeAtBookingMotherGroup,Provider,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,30 to 34,Deliveries,485
2022-23,AgeAtBookingMotherGroup,Provider,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,35 to 39,Deliveries,200
2022-23,AgeAtBookingMotherGroup,Provider,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,40 to 44,Deliveries,45
2022-23,AgeAtBookingMotherGroup,Provider,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,45 or Over,Deliveries,5
2022-23,AgeAtBookingMotherGroup,Provider,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,Under 20,Deliveries,90
2022-23,AgeAtBookingMotherGroup,Provider,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,20 to 24,Deliveries,350
2022-23,AgeAtBookingMotherGroup,Provider,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,25 to 29,Deliveries,735
2022-23,AgeAtBookingMotherGroup,Provider,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,30 to 34,Deliveries,770
2022-23,AgeAtBookingMotherGroup,Provider,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,35 to 39,Deliveries,355
2022-23,AgeAtBookingMotherGroup,Provider,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,40 to 44,Deliveries,60
2022-23,AgeAtBookingMotherGroup,Provider,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,45 or Over,Deliveries,10
2022-23,AgeAtBookingMotherGroup,Provider,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Under 20,Deliveries,60
2022-23,AgeAtBookingMotherGroup,Provider,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,20 to 24,Deliveries,350
2022-23,AgeAtBookingMotherGroup,Provider,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,25 to 29,Deliveries,960
2022-23,AgeAtBookingMotherGroup,Provider,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,30 to 34,Deliveries,1830
2022-23,AgeAtBookingMotherGroup,Provider,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,35 to 39,Deliveries,1040
2022-23,AgeAtBookingMotherGroup,Provider,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,40 to 44,Deliveries,215
2022-23,AgeAtBookingMotherGroup,Provider,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,45 or Over,Deliveries,15
2022-23,AgeAtBookingMotherGroup,Provider,RH5,SOMERSET NHS FOUNDATION TRUST,Under 20,Deliveries,90
2022-23,AgeAtBookingMotherGroup,Provider,RH5,SOMERSET NHS FOUNDATION TRUST,20 to 24,Deliveries,415
2022-23,AgeAtBookingMotherGroup,Provider,RH5,SOMERSET NHS FOUNDATION TRUST,25 to 29,Deliveries,795
2022-23,AgeAtBookingMotherGroup,Provider,RH5,SOMERSET NHS FOUNDATION TRUST,30 to 34,Deliveries,930
2022-23,AgeAtBookingMotherGroup,Provider,RH5,SOMERSET NHS FOUNDATION TRUST,35 to 39,Deliveries,375
2022-23,AgeAtBookingMotherGroup,Provider,RH5,SOMERSET NHS FOUNDATION TRUST,40 to 44,Deliveries,65
2022-23,AgeAtBookingMotherGroup,Provider,RH5,SOMERSET NHS FOUNDATION TRUST,45 or Over,Deliveries,5
2022-23,AgeAtBookingMotherGroup,Provider,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,Under 20,Deliveries,140
2022-23,AgeAtBookingMotherGroup,Provider,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,20 to 24,Deliveries,490
2022-23,AgeAtBookingMotherGroup,Provider,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,25 to 29,Deliveries,1090
2022-23,AgeAtBookingMotherGroup,Provider,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,30 to 34,Deliveries,1365
2022-23,AgeAtBookingMotherGroup,Provider,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,35 to 39,Deliveries,680
2022-23,AgeAtBookingMotherGroup,Provider,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,40 to 44,Deliveries,120
2022-23,AgeAtBookingMotherGroup,Provider,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,45 or Over,Deliveries,5
2022-23,AgeAtBookingMotherGroup,Provider,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,Under 20,Deliveries,165
2022-23,AgeAtBookingMotherGroup,Provider,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,20 to 24,Deliveries,615
2022-23,AgeAtBookingMotherGroup,Provider,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,25 to 29,Deliveries,1395
2022-23,AgeAtBookingMotherGroup,Provider,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,30 to 34,Deliveries,1650
2022-23,AgeAtBookingMotherGroup,Provider,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,35 to 39,Deliveries,780
2022-23,AgeAtBookingMotherGroup,Provider,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,40 to 44,Deliveries,130
2022-23,AgeAtBookingMotherGroup,Provider,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,45 or Over,Deliveries,10
2022-23,AgeAtBookingMotherGroup,Provider,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,Under 20,Deliveries,225
2022-23,AgeAtBookingMotherGroup,Provider,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,20 to 24,Deliveries,780
2022-23,AgeAtBookingMotherGroup,Provider,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,25 to 29,Deliveries,1595
2022-23,AgeAtBookingMotherGroup,Provider,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,30 to 34,Deliveries,1975
2022-23,AgeAtBookingMotherGroup,Provider,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,35 to 39,Deliveries,990
2022-23,AgeAtBookingMotherGroup,Provider,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,40 to 44,Deliveries,190
2022-23,AgeAtBookingMotherGroup,Provider,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,45 or Over,Deliveries,5
2022-23,AgeAtBookingMotherGroup,Provider,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,Under 20,Deliveries,210
2022-23,AgeAtBookingMotherGroup,Provider,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,20 to 24,Deliveries,720
2022-23,AgeAtBookingMotherGroup,Provider,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,25 to 29,Deliveries,1440
2022-23,AgeAtBookingMotherGroup,Provider,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,30 to 34,Deliveries,1640
2022-23,AgeAtBookingMotherGroup,Provider,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,35 to 39,Deliveries,740
2022-23,AgeAtBookingMotherGroup,Provider,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,40 to 44,Deliveries,155
2022-23,AgeAtBookingMotherGroup,Provider,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,45 or Over,Deliveries,10
2022-23,AgeAtBookingMotherGroup,Provider,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,Under 20,Deliveries,105
2022-23,AgeAtBookingMotherGroup,Provider,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,20 to 24,Deliveries,480
2022-23,AgeAtBookingMotherGroup,Provider,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,25 to 29,Deliveries,1245
2022-23,AgeAtBookingMotherGroup,Provider,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,30 to 34,Deliveries,1915
2022-23,AgeAtBookingMotherGroup,Provider,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,35 to 39,Deliveries,1080
2022-23,AgeAtBookingMotherGroup,Provider,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,40 to 44,Deliveries,250
2022-23,AgeAtBookingMotherGroup,Provider,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,45 or Over,Deliveries,20
2022-23,AgeAtBookingMotherGroup,Provider,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,Under 20,Deliveries,70
2022-23,AgeAtBookingMotherGroup,Provider,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,20 to 24,Deliveries,390
