Period,Dimension,Org_Level,Org_Code,Org_Name,Measure,Count_Of,Value
2020-21,AgeAtBookingMotherGroup,Provider,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,20 to 24,Deliveries,235
2020-21,AgeAtBookingMotherGroup,Provider,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,25 to 29,Deliveries,455
2020-21,AgeAtBookingMotherGroup,Provider,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,30 to 34,Deliveries,450
2020-21,AgeAtBookingMotherGroup,Provider,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,35 to 39,Deliveries,250
2020-21,AgeAtBookingMotherGroup,Provider,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,40 to 44,Deliveries,35
2020-21,AgeAtBookingMotherGroup,Provider,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,45 or Over,Deliveries,5
2020-21,AgeAtBookingMotherGroup,Provider,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2020-21,AgeAtBookingMotherGroup,Provider,RBK,WALSALL HEALTHCARE NHS TRUST,Under 20,Deliveries,195
2020-21,AgeAtBookingMotherGroup,Provider,RBK,WALSALL HEALTHCARE NHS TRUST,20 to 24,Deliveries,645
2020-21,AgeAtBookingMotherGroup,Provider,RBK,WALSALL HEALTHCARE NHS TRUST,25 to 29,Deliveries,1045
2020-21,AgeAtBookingMotherGroup,Provider,RBK,WALSALL HEALTHCARE NHS TRUST,30 to 34,Deliveries,850
2020-21,AgeAtBookingMotherGroup,Provider,RBK,WALSALL HEALTHCARE NHS TRUST,35 to 39,Deliveries,335
2020-21,AgeAtBookingMotherGroup,Provider,RBK,WALSALL HEALTHCARE NHS TRUST,40 to 44,Deliveries,70
2020-21,AgeAtBookingMotherGroup,Provider,RBK,WALSALL HEALTHCARE NHS TRUST,45 or Over,Deliveries,5
2020-21,AgeAtBookingMotherGroup,Provider,RBK,WALSALL HEALTHCARE NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2020-21,AgeAtBookingMotherGroup,Provider,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,Under 20,Deliveries,120
2020-21,AgeAtBookingMotherGroup,Provider,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,20 to 24,Deliveries,440
2020-21,AgeAtBookingMotherGroup,Provider,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,25 to 29,Deliveries,795
2020-21,AgeAtBookingMotherGroup,Provider,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,30 to 34,Deliveries,945
2020-21,AgeAtBookingMotherGroup,Provider,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,35 to 39,Deliveries,430
2020-21,AgeAtBookingMotherGroup,Provider,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,40 to 44,Deliveries,85
2020-21,AgeAtBookingMotherGroup,Provider,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,45 or Over,Deliveries,5
2020-21,AgeAtBookingMotherGroup,Provider,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2020-21,AgeAtBookingMotherGroup,Provider,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,Under 20,Deliveries,60
2020-21,AgeAtBookingMotherGroup,Provider,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,20 to 24,Deliveries,215
2020-21,AgeAtBookingMotherGroup,Provider,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,25 to 29,Deliveries,425
2020-21,AgeAtBookingMotherGroup,Provider,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,30 to 34,Deliveries,385
2020-21,AgeAtBookingMotherGroup,Provider,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,35 to 39,Deliveries,160
2020-21,AgeAtBookingMotherGroup,Provider,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,40 to 44,Deliveries,25
2020-21,AgeAtBookingMotherGroup,Provider,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,45 or Over,Deliveries,5
2020-21,AgeAtBookingMotherGroup,Provider,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2020-21,AgeAtBookingMotherGroup,Provider,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,Under 20,Deliveries,45
2020-21,AgeAtBookingMotherGroup,Provider,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,20 to 24,Deliveries,220
2020-21,AgeAtBookingMotherGroup,Provider,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,25 to 29,Deliveries,400
2020-21,AgeAtBookingMotherGroup,Provider,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,30 to 34,Deliveries,355
2020-21,AgeAtBookingMotherGroup,Provider,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,35 to 39,Deliveries,170
2020-21,AgeAtBookingMotherGroup,Provider,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,40 to 44,Deliveries,30
2020-21,AgeAtBookingMotherGroup,Provider,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,45 or Over,Deliveries,5
2020-21,AgeAtBookingMotherGroup,Provider,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2020-21,AgeAtBookingMotherGroup,Provider,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,Under 20,Deliveries,50
2020-21,AgeAtBookingMotherGroup,Provider,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,20 to 24,Deliveries,225
2020-21,AgeAtBookingMotherGroup,Provider,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,25 to 29,Deliveries,375
2020-21,AgeAtBookingMotherGroup,Provider,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,30 to 34,Deliveries,340
2020-21,AgeAtBookingMotherGroup,Provider,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,35 to 39,Deliveries,190
2020-21,AgeAtBookingMotherGroup,Provider,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,40 to 44,Deliveries,25
2020-21,AgeAtBookingMotherGroup,Provider,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,45 or Over,Deliveries,0
2020-21,AgeAtBookingMotherGroup,Provider,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2020-21,AgeAtBookingMotherGroup,Provider,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,Under 20,Deliveries,235
2020-21,AgeAtBookingMotherGroup,Provider,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,20 to 24,Deliveries,995
2020-21,AgeAtBookingMotherGroup,Provider,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,25 to 29,Deliveries,2165
2020-21,AgeAtBookingMotherGroup,Provider,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,30 to 34,Deliveries,2580
2020-21,AgeAtBookingMotherGroup,Provider,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,35 to 39,Deliveries,1250
2020-21,AgeAtBookingMotherGroup,Provider,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,40 to 44,Deliveries,255
2020-21,AgeAtBookingMotherGroup,Provider,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,45 or Over,Deliveries,20
2020-21,AgeAtBookingMotherGroup,Provider,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2020-21,AgeAtBookingMotherGroup,Provider,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,Under 20,Deliveries,175
2020-21,AgeAtBookingMotherGroup,Provider,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,20 to 24,Deliveries,665
2020-21,AgeAtBookingMotherGroup,Provider,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,25 to 29,Deliveries,1310
2020-21,AgeAtBookingMotherGroup,Provider,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,30 to 34,Deliveries,1370
2020-21,AgeAtBookingMotherGroup,Provider,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,35 to 39,Deliveries,595
2020-21,AgeAtBookingMotherGroup,Provider,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,40 to 44,Deliveries,130
2020-21,AgeAtBookingMotherGroup,Provider,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,45 or Over,Deliveries,5
2020-21,AgeAtBookingMotherGroup,Provider,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2020-21,AgeAtBookingMotherGroup,Provider,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,Under 20,Deliveries,25
2020-21,AgeAtBookingMotherGroup,Provider,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,20 to 24,Deliveries,130
2020-21,AgeAtBookingMotherGroup,Provider,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,25 to 29,Deliveries,360
2020-21,AgeAtBookingMotherGroup,Provider,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,30 to 34,Deliveries,545
2020-21,AgeAtBookingMotherGroup,Provider,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,35 to 39,Deliveries,285
2020-21,AgeAtBookingMotherGroup,Provider,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,40 to 44,Deliveries,50
2020-21,AgeAtBookingMotherGroup,Provider,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,45 or Over,Deliveries,10
2020-21,AgeAtBookingMotherGroup,Provider,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2020-21,AgeAtBookingMotherGroup,Provider,RCF,AIREDALE NHS FOUNDATION TRUST,Under 20,Deliveries,50
2020-21,AgeAtBookingMotherGroup,Provider,RCF,AIREDALE NHS FOUNDATION TRUST,20 to 24,Deliveries,245
2020-21,AgeAtBookingMotherGroup,Provider,RCF,AIREDALE NHS FOUNDATION TRUST,25 to 29,Deliveries,580
2020-21,AgeAtBookingMotherGroup,Provider,RCF,AIREDALE NHS FOUNDATION TRUST,30 to 34,Deliveries,675
2020-21,AgeAtBookingMotherGroup,Provider,RCF,AIREDALE NHS FOUNDATION TRUST,35 to 39,Deliveries,315
2020-21,AgeAtBookingMotherGroup,Provider,RCF,AIREDALE NHS FOUNDATION TRUST,40 to 44,Deliveries,70
2020-21,AgeAtBookingMotherGroup,Provider,RCF,AIREDALE NHS FOUNDATION TRUST,45 or Over,Deliveries,5
2020-21,AgeAtBookingMotherGroup,Provider,RCF,AIREDALE NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2020-21,AgeAtBookingMotherGroup,Provider,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",Under 20,Deliveries,95
2020-21,AgeAtBookingMotherGroup,Provider,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",20 to 24,Deliveries,425
2020-21,AgeAtBookingMotherGroup,Provider,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",25 to 29,Deliveries,635
2020-21,AgeAtBookingMotherGroup,Provider,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",30 to 34,Deliveries,540
2020-21,AgeAtBookingMotherGroup,Provider,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",35 to 39,Deliveries,230
2020-21,AgeAtBookingMotherGroup,Provider,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",40 to 44,Deliveries,50
2020-21,AgeAtBookingMotherGroup,Provider,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",45 or Over,Deliveries,5
2020-21,AgeAtBookingMotherGroup,Provider,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",Missing value / Value outside reporting parameters,Deliveries,0
2020-21,AgeAtBookingMotherGroup,Provider,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,Under 20,Deliveries,105
2020-21,AgeAtBookingMotherGroup,Provider,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,20 to 24,Deliveries,495
2020-21,AgeAtBookingMotherGroup,Provider,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,25 to 29,Deliveries,1115
2020-21,AgeAtBookingMotherGroup,Provider,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,30 to 34,Deliveries,1415
2020-21,AgeAtBookingMotherGroup,Provider,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,35 to 39,Deliveries,675
2020-21,AgeAtBookingMotherGroup,Provider,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,40 to 44,Deliveries,120
2020-21,AgeAtBookingMotherGroup,Provider,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,45 or Over,Deliveries,10
2020-21,AgeAtBookingMotherGroup,Provider,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2020-21,AgeAtBookingMotherGroup,Provider,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Under 20,Deliveries,20
2020-21,AgeAtBookingMotherGroup,Provider,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,20 to 24,Deliveries,130
2020-21,AgeAtBookingMotherGroup,Provider,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,25 to 29,Deliveries,250
2020-21,AgeAtBookingMotherGroup,Provider,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,30 to 34,Deliveries,325
2020-21,AgeAtBookingMotherGroup,Provider,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,35 to 39,Deliveries,165
2020-21,AgeAtBookingMotherGroup,Provider,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,40 to 44,Deliveries,40
2020-21,AgeAtBookingMotherGroup,Provider,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,45 or Over,Deliveries,5
2020-21,AgeAtBookingMotherGroup,Provider,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2020-21,AgeAtBookingMotherGroup,Provider,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,Under 20,Deliveries,235
2020-21,AgeAtBookingMotherGroup,Provider,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,20 to 24,Deliveries,970
2020-21,AgeAtBookingMotherGroup,Provider,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,25 to 29,Deliveries,1905
2020-21,AgeAtBookingMotherGroup,Provider,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,30 to 34,Deliveries,1950
2020-21,AgeAtBookingMotherGroup,Provider,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,35 to 39,Deliveries,870
2020-21,AgeAtBookingMotherGroup,Provider,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,40 to 44,Deliveries,160
2020-21,AgeAtBookingMotherGroup,Provider,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,45 or Over,Deliveries,10
2020-21,AgeAtBookingMotherGroup,Provider,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2020-21,AgeAtBookingMotherGroup,Provider,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,Under 20,Deliveries,190
2020-21,AgeAtBookingMotherGroup,Provider,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,20 to 24,Deliveries,875
2020-21,AgeAtBookingMotherGroup,Provider,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,25 to 29,Deliveries,2230
2020-21,AgeAtBookingMotherGroup,Provider,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,30 to 34,Deliveries,3240
2020-21,AgeAtBookingMotherGroup,Provider,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,35 to 39,Deliveries,1815
2020-21,AgeAtBookingMotherGroup,Provider,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,40 to 44,Deliveries,335
2020-21,AgeAtBookingMotherGroup,Provider,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,45 or Over,Deliveries,25
2020-21,AgeAtBookingMotherGroup,Provider,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2020-21,AgeAtBookingMotherGroup,Provider,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,Under 20,Deliveries,135
2020-21,AgeAtBookingMotherGroup,Provider,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,20 to 24,Deliveries,630
2020-21,AgeAtBookingMotherGroup,Provider,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,25 to 29,Deliveries,1185
2020-21,AgeAtBookingMotherGroup,Provider,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,30 to 34,Deliveries,1295
2020-21,AgeAtBookingMotherGroup,Provider,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,35 to 39,Deliveries,605
2020-21,AgeAtBookingMotherGroup,Provider,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,40 to 44,Deliveries,100
2020-21,AgeAtBookingMotherGroup,Provider,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,45 or Over,Deliveries,5
2020-21,AgeAtBookingMotherGroup,Provider,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2020-21,AgeAtBookingMotherGroup,Provider,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,Under 20,Deliveries,230
2020-21,AgeAtBookingMotherGroup,Provider,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,20 to 24,Deliveries,1000
2020-21,AgeAtBookingMotherGroup,Provider,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,25 to 29,Deliveries,1985
2020-21,AgeAtBookingMotherGroup,Provider,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,30 to 34,Deliveries,2325
2020-21,AgeAtBookingMotherGroup,Provider,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,35 to 39,Deliveries,1060
2020-21,AgeAtBookingMotherGroup,Provider,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,40 to 44,Deliveries,190
2020-21,AgeAtBookingMotherGroup,Provider,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,45 or Over,Deliveries,15
2020-21,AgeAtBookingMotherGroup,Provider,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2020-21,AgeAtBookingMotherGroup,Provider,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",Under 20,Deliveries,200
2020-21,AgeAtBookingMotherGroup,Provider,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",20 to 24,Deliveries,930
2020-21,AgeAtBookingMotherGroup,Provider,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",25 to 29,Deliveries,2075
2020-21,AgeAtBookingMotherGroup,Provider,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",30 to 34,Deliveries,2310
2020-21,AgeAtBookingMotherGroup,Provider,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",35 to 39,Deliveries,1165
2020-21,AgeAtBookingMotherGroup,Provider,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",40 to 44,Deliveries,230
2020-21,AgeAtBookingMotherGroup,Provider,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",45 or Over,Deliveries,20
2020-21,AgeAtBookingMotherGroup,Provider,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",Missing value / Value outside reporting parameters,Deliveries,0
2020-21,AgeAtBookingMotherGroup,Provider,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,Under 20,Deliveries,115
2020-21,AgeAtBookingMotherGroup,Provider,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,20 to 24,Deliveries,335
2020-21,AgeAtBookingMotherGroup,Provider,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,25 to 29,Deliveries,570
2020-21,AgeAtBookingMotherGroup,Provider,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,30 to 34,Deliveries,470
2020-21,AgeAtBookingMotherGroup,Provider,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,35 to 39,Deliveries,190
2020-21,AgeAtBookingMotherGroup,Provider,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,40 to 44,Deliveries,40
2020-21,AgeAtBookingMotherGroup,Provider,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,45 or Over,Deliveries,5
2020-21,AgeAtBookingMotherGroup,Provider,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2020-21,AgeAtBookingMotherGroup,Provider,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,Under 20,Deliveries,120
2020-21,AgeAtBookingMotherGroup,Provider,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,20 to 24,Deliveries,420
2020-21,AgeAtBookingMotherGroup,Provider,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,25 to 29,Deliveries,770
2020-21,AgeAtBookingMotherGroup,Provider,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,30 to 34,Deliveries,640
2020-21,AgeAtBookingMotherGroup,Provider,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,35 to 39,Deliveries,255
2020-21,AgeAtBookingMotherGroup,Provider,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,40 to 44,Deliveries,45
2020-21,AgeAtBookingMotherGroup,Provider,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,45 or Over,Deliveries,5
2020-21,AgeAtBookingMotherGroup,Provider,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2020-21,AgeAtBookingMotherGroup,Provider,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,Under 20,Deliveries,120
2020-21,AgeAtBookingMotherGroup,Provider,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,20 to 24,Deliveries,475
2020-21,AgeAtBookingMotherGroup,Provider,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,25 to 29,Deliveries,880
2020-21,AgeAtBookingMotherGroup,Provider,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,30 to 34,Deliveries,800
2020-21,AgeAtBookingMotherGroup,Provider,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,35 to 39,Deliveries,330
2020-21,AgeAtBookingMotherGroup,Provider,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,40 to 44,Deliveries,55
2020-21,AgeAtBookingMotherGroup,Provider,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,45 or Over,Deliveries,5
2020-21,AgeAtBookingMotherGroup,Provider,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2020-21,AgeAtBookingMotherGroup,Provider,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,Under 20,Deliveries,145
2020-21,AgeAtBookingMotherGroup,Provider,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,20 to 24,Deliveries,620
2020-21,AgeAtBookingMotherGroup,Provider,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,25 to 29,Deliveries,1355
2020-21,AgeAtBookingMotherGroup,Provider,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,30 to 34,Deliveries,1310
2020-21,AgeAtBookingMotherGroup,Provider,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,35 to 39,Deliveries,630
2020-21,AgeAtBookingMotherGroup,Provider,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,40 to 44,Deliveries,110
2020-21,AgeAtBookingMotherGroup,Provider,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,45 or Over,Deliveries,5
2020-21,AgeAtBookingMotherGroup,Provider,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2020-21,AgeAtBookingMotherGroup,Provider,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Under 20,Deliveries,125
2020-21,AgeAtBookingMotherGroup,Provider,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,20 to 24,Deliveries,355
2020-21,AgeAtBookingMotherGroup,Provider,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,25 to 29,Deliveries,565
2020-21,AgeAtBookingMotherGroup,Provider,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,30 to 34,Deliveries,455
2020-21,AgeAtBookingMotherGroup,Provider,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,35 to 39,Deliveries,210
2020-21,AgeAtBookingMotherGroup,Provider,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,40 to 44,Deliveries,30
2020-21,AgeAtBookingMotherGroup,Provider,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,45 or Over,Deliveries,5
2020-21,AgeAtBookingMotherGroup,Provider,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2020-21,AgeAtBookingMotherGroup,Provider,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,Under 20,Deliveries,90
2020-21,AgeAtBookingMotherGroup,Provider,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,20 to 24,Deliveries,345
