Period,Dimension,Org_Level,Org_Code,Org_Name,Measure,Count_Of,Value
2021-22,AgeAtBookingMotherGroup,Provider,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,20 to 24,Deliveries,200
2021-22,AgeAtBookingMotherGroup,Provider,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,25 to 29,Deliveries,440
2021-22,AgeAtBookingMotherGroup,Provider,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,30 to 34,Deliveries,520
2021-22,AgeAtBookingMotherGroup,Provider,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,35 to 39,Deliveries,225
2021-22,AgeAtBookingMotherGroup,Provider,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,40 to 44,Deliveries,50
2021-22,AgeAtBookingMotherGroup,Provider,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,45 or Over,Deliveries,5
2021-22,AgeAtBookingMotherGroup,Provider,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,AgeAtBookingMotherGroup,Provider,RBK,WALSALL HEALTHCARE NHS TRUST,Under 20,Deliveries,175
2021-22,AgeAtBookingMotherGroup,Provider,RBK,WALSALL HEALTHCARE NHS TRUST,20 to 24,Deliveries,675
2021-22,AgeAtBookingMotherGroup,Provider,RBK,WALSALL HEALTHCARE NHS TRUST,25 to 29,Deliveries,1065
2021-22,AgeAtBookingMotherGroup,Provider,RBK,WALSALL HEALTHCARE NHS TRUST,30 to 34,Deliveries,1020
2021-22,AgeAtBookingMotherGroup,Provider,RBK,WALSALL HEALTHCARE NHS TRUST,35 to 39,Deliveries,420
2021-22,AgeAtBookingMotherGroup,Provider,RBK,WALSALL HEALTHCARE NHS TRUST,40 to 44,Deliveries,80
2021-22,AgeAtBookingMotherGroup,Provider,RBK,WALSALL HEALTHCARE NHS TRUST,45 or Over,Deliveries,5
2021-22,AgeAtBookingMotherGroup,Provider,RBK,WALSALL HEALTHCARE NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,AgeAtBookingMotherGroup,Provider,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,Under 20,Deliveries,135
2021-22,AgeAtBookingMotherGroup,Provider,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,20 to 24,Deliveries,435
2021-22,AgeAtBookingMotherGroup,Provider,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,25 to 29,Deliveries,785
2021-22,AgeAtBookingMotherGroup,Provider,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,30 to 34,Deliveries,1000
2021-22,AgeAtBookingMotherGroup,Provider,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,35 to 39,Deliveries,465
2021-22,AgeAtBookingMotherGroup,Provider,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,40 to 44,Deliveries,100
2021-22,AgeAtBookingMotherGroup,Provider,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,45 or Over,Deliveries,5
2021-22,AgeAtBookingMotherGroup,Provider,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,AgeAtBookingMotherGroup,Provider,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,Under 20,Deliveries,135
2021-22,AgeAtBookingMotherGroup,Provider,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,20 to 24,Deliveries,455
2021-22,AgeAtBookingMotherGroup,Provider,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,25 to 29,Deliveries,900
2021-22,AgeAtBookingMotherGroup,Provider,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,30 to 34,Deliveries,910
2021-22,AgeAtBookingMotherGroup,Provider,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,35 to 39,Deliveries,345
2021-22,AgeAtBookingMotherGroup,Provider,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,40 to 44,Deliveries,65
2021-22,AgeAtBookingMotherGroup,Provider,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,45 or Over,Deliveries,5
2021-22,AgeAtBookingMotherGroup,Provider,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,AgeAtBookingMotherGroup,Provider,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,Under 20,Deliveries,100
2021-22,AgeAtBookingMotherGroup,Provider,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,20 to 24,Deliveries,430
2021-22,AgeAtBookingMotherGroup,Provider,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,25 to 29,Deliveries,870
2021-22,AgeAtBookingMotherGroup,Provider,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,30 to 34,Deliveries,925
2021-22,AgeAtBookingMotherGroup,Provider,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,35 to 39,Deliveries,400
2021-22,AgeAtBookingMotherGroup,Provider,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,40 to 44,Deliveries,65
2021-22,AgeAtBookingMotherGroup,Provider,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,45 or Over,Deliveries,5
2021-22,AgeAtBookingMotherGroup,Provider,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,AgeAtBookingMotherGroup,Provider,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,Under 20,Deliveries,55
2021-22,AgeAtBookingMotherGroup,Provider,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,20 to 24,Deliveries,195
2021-22,AgeAtBookingMotherGroup,Provider,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,25 to 29,Deliveries,425
2021-22,AgeAtBookingMotherGroup,Provider,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,30 to 34,Deliveries,380
2021-22,AgeAtBookingMotherGroup,Provider,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,35 to 39,Deliveries,170
2021-22,AgeAtBookingMotherGroup,Provider,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,40 to 44,Deliveries,40
2021-22,AgeAtBookingMotherGroup,Provider,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,45 or Over,Deliveries,5
2021-22,AgeAtBookingMotherGroup,Provider,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,AgeAtBookingMotherGroup,Provider,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,Under 20,Deliveries,185
2021-22,AgeAtBookingMotherGroup,Provider,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,20 to 24,Deliveries,970
2021-22,AgeAtBookingMotherGroup,Provider,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,25 to 29,Deliveries,2210
2021-22,AgeAtBookingMotherGroup,Provider,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,30 to 34,Deliveries,2675
2021-22,AgeAtBookingMotherGroup,Provider,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,35 to 39,Deliveries,1365
2021-22,AgeAtBookingMotherGroup,Provider,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,40 to 44,Deliveries,265
2021-22,AgeAtBookingMotherGroup,Provider,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,45 or Over,Deliveries,15
2021-22,AgeAtBookingMotherGroup,Provider,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,AgeAtBookingMotherGroup,Provider,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,Under 20,Deliveries,170
2021-22,AgeAtBookingMotherGroup,Provider,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,20 to 24,Deliveries,615
2021-22,AgeAtBookingMotherGroup,Provider,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,25 to 29,Deliveries,1215
2021-22,AgeAtBookingMotherGroup,Provider,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,30 to 34,Deliveries,1470
2021-22,AgeAtBookingMotherGroup,Provider,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,35 to 39,Deliveries,710
2021-22,AgeAtBookingMotherGroup,Provider,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,40 to 44,Deliveries,130
2021-22,AgeAtBookingMotherGroup,Provider,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,45 or Over,Deliveries,5
2021-22,AgeAtBookingMotherGroup,Provider,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,AgeAtBookingMotherGroup,Provider,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,Under 20,Deliveries,35
2021-22,AgeAtBookingMotherGroup,Provider,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,20 to 24,Deliveries,125
2021-22,AgeAtBookingMotherGroup,Provider,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,25 to 29,Deliveries,330
2021-22,AgeAtBookingMotherGroup,Provider,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,30 to 34,Deliveries,580
2021-22,AgeAtBookingMotherGroup,Provider,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,35 to 39,Deliveries,295
2021-22,AgeAtBookingMotherGroup,Provider,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,40 to 44,Deliveries,45
2021-22,AgeAtBookingMotherGroup,Provider,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,45 or Over,Deliveries,5
2021-22,AgeAtBookingMotherGroup,Provider,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,AgeAtBookingMotherGroup,Provider,RCF,AIREDALE NHS FOUNDATION TRUST,Under 20,Deliveries,45
2021-22,AgeAtBookingMotherGroup,Provider,RCF,AIREDALE NHS FOUNDATION TRUST,20 to 24,Deliveries,255
2021-22,AgeAtBookingMotherGroup,Provider,RCF,AIREDALE NHS FOUNDATION TRUST,25 to 29,Deliveries,605
2021-22,AgeAtBookingMotherGroup,Provider,RCF,AIREDALE NHS FOUNDATION TRUST,30 to 34,Deliveries,675
2021-22,AgeAtBookingMotherGroup,Provider,RCF,AIREDALE NHS FOUNDATION TRUST,35 to 39,Deliveries,295
2021-22,AgeAtBookingMotherGroup,Provider,RCF,AIREDALE NHS FOUNDATION TRUST,40 to 44,Deliveries,65
2021-22,AgeAtBookingMotherGroup,Provider,RCF,AIREDALE NHS FOUNDATION TRUST,45 or Over,Deliveries,5
2021-22,AgeAtBookingMotherGroup,Provider,RCF,AIREDALE NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,AgeAtBookingMotherGroup,Provider,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",Under 20,Deliveries,90
2021-22,AgeAtBookingMotherGroup,Provider,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",20 to 24,Deliveries,365
2021-22,AgeAtBookingMotherGroup,Provider,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",25 to 29,Deliveries,665
2021-22,AgeAtBookingMotherGroup,Provider,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",30 to 34,Deliveries,580
2021-22,AgeAtBookingMotherGroup,Provider,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",35 to 39,Deliveries,235
2021-22,AgeAtBookingMotherGroup,Provider,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",40 to 44,Deliveries,30
2021-22,AgeAtBookingMotherGroup,Provider,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",45 or Over,Deliveries,5
2021-22,AgeAtBookingMotherGroup,Provider,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",Missing value / Value outside reporting parameters,Deliveries,0
2021-22,AgeAtBookingMotherGroup,Provider,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,Under 20,Deliveries,85
2021-22,AgeAtBookingMotherGroup,Provider,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,20 to 24,Deliveries,495
2021-22,AgeAtBookingMotherGroup,Provider,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,25 to 29,Deliveries,1205
2021-22,AgeAtBookingMotherGroup,Provider,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,30 to 34,Deliveries,1610
2021-22,AgeAtBookingMotherGroup,Provider,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,35 to 39,Deliveries,795
2021-22,AgeAtBookingMotherGroup,Provider,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,40 to 44,Deliveries,165
2021-22,AgeAtBookingMotherGroup,Provider,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,45 or Over,Deliveries,10
2021-22,AgeAtBookingMotherGroup,Provider,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,AgeAtBookingMotherGroup,Provider,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Under 20,Deliveries,70
2021-22,AgeAtBookingMotherGroup,Provider,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,20 to 24,Deliveries,370
2021-22,AgeAtBookingMotherGroup,Provider,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,25 to 29,Deliveries,855
2021-22,AgeAtBookingMotherGroup,Provider,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,30 to 34,Deliveries,1195
2021-22,AgeAtBookingMotherGroup,Provider,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,35 to 39,Deliveries,630
2021-22,AgeAtBookingMotherGroup,Provider,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,40 to 44,Deliveries,145
2021-22,AgeAtBookingMotherGroup,Provider,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,45 or Over,Deliveries,15
2021-22,AgeAtBookingMotherGroup,Provider,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,AgeAtBookingMotherGroup,Provider,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,Under 20,Deliveries,200
2021-22,AgeAtBookingMotherGroup,Provider,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,20 to 24,Deliveries,940
2021-22,AgeAtBookingMotherGroup,Provider,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,25 to 29,Deliveries,1920
2021-22,AgeAtBookingMotherGroup,Provider,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,30 to 34,Deliveries,1935
2021-22,AgeAtBookingMotherGroup,Provider,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,35 to 39,Deliveries,860
2021-22,AgeAtBookingMotherGroup,Provider,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,40 to 44,Deliveries,175
2021-22,AgeAtBookingMotherGroup,Provider,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,45 or Over,Deliveries,10
2021-22,AgeAtBookingMotherGroup,Provider,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,AgeAtBookingMotherGroup,Provider,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,Under 20,Deliveries,165
2021-22,AgeAtBookingMotherGroup,Provider,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,20 to 24,Deliveries,905
2021-22,AgeAtBookingMotherGroup,Provider,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,25 to 29,Deliveries,2270
2021-22,AgeAtBookingMotherGroup,Provider,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,30 to 34,Deliveries,3320
2021-22,AgeAtBookingMotherGroup,Provider,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,35 to 39,Deliveries,1845
2021-22,AgeAtBookingMotherGroup,Provider,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,40 to 44,Deliveries,385
2021-22,AgeAtBookingMotherGroup,Provider,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,45 or Over,Deliveries,35
2021-22,AgeAtBookingMotherGroup,Provider,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,AgeAtBookingMotherGroup,Provider,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,Under 20,Deliveries,145
2021-22,AgeAtBookingMotherGroup,Provider,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,20 to 24,Deliveries,585
2021-22,AgeAtBookingMotherGroup,Provider,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,25 to 29,Deliveries,1215
2021-22,AgeAtBookingMotherGroup,Provider,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,30 to 34,Deliveries,1335
2021-22,AgeAtBookingMotherGroup,Provider,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,35 to 39,Deliveries,605
2021-22,AgeAtBookingMotherGroup,Provider,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,40 to 44,Deliveries,140
2021-22,AgeAtBookingMotherGroup,Provider,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,45 or Over,Deliveries,5
2021-22,AgeAtBookingMotherGroup,Provider,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,AgeAtBookingMotherGroup,Provider,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,Under 20,Deliveries,230
2021-22,AgeAtBookingMotherGroup,Provider,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,20 to 24,Deliveries,1075
2021-22,AgeAtBookingMotherGroup,Provider,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,25 to 29,Deliveries,2160
2021-22,AgeAtBookingMotherGroup,Provider,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,30 to 34,Deliveries,2665
2021-22,AgeAtBookingMotherGroup,Provider,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,35 to 39,Deliveries,1325
2021-22,AgeAtBookingMotherGroup,Provider,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,40 to 44,Deliveries,250
2021-22,AgeAtBookingMotherGroup,Provider,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,45 or Over,Deliveries,15
2021-22,AgeAtBookingMotherGroup,Provider,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,AgeAtBookingMotherGroup,Provider,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",Under 20,Deliveries,155
2021-22,AgeAtBookingMotherGroup,Provider,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",20 to 24,Deliveries,920
2021-22,AgeAtBookingMotherGroup,Provider,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",25 to 29,Deliveries,2010
2021-22,AgeAtBookingMotherGroup,Provider,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",30 to 34,Deliveries,2480
2021-22,AgeAtBookingMotherGroup,Provider,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",35 to 39,Deliveries,1310
2021-22,AgeAtBookingMotherGroup,Provider,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",40 to 44,Deliveries,250
2021-22,AgeAtBookingMotherGroup,Provider,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",45 or Over,Deliveries,30
2021-22,AgeAtBookingMotherGroup,Provider,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",Missing value / Value outside reporting parameters,Deliveries,0
2021-22,AgeAtBookingMotherGroup,Provider,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,Under 20,Deliveries,90
2021-22,AgeAtBookingMotherGroup,Provider,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,20 to 24,Deliveries,305
2021-22,AgeAtBookingMotherGroup,Provider,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,25 to 29,Deliveries,545
2021-22,AgeAtBookingMotherGroup,Provider,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,30 to 34,Deliveries,375
2021-22,AgeAtBookingMotherGroup,Provider,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,35 to 39,Deliveries,150
2021-22,AgeAtBookingMotherGroup,Provider,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,40 to 44,Deliveries,25
2021-22,AgeAtBookingMotherGroup,Provider,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,45 or Over,Deliveries,5
2021-22,AgeAtBookingMotherGroup,Provider,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,AgeAtBookingMotherGroup,Provider,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,Under 20,Deliveries,140
2021-22,AgeAtBookingMotherGroup,Provider,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,20 to 24,Deliveries,465
2021-22,AgeAtBookingMotherGroup,Provider,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,25 to 29,Deliveries,825
2021-22,AgeAtBookingMotherGroup,Provider,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,30 to 34,Deliveries,735
2021-22,AgeAtBookingMotherGroup,Provider,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,35 to 39,Deliveries,290
2021-22,AgeAtBookingMotherGroup,Provider,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,40 to 44,Deliveries,45
2021-22,AgeAtBookingMotherGroup,Provider,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,45 or Over,Deliveries,0
2021-22,AgeAtBookingMotherGroup,Provider,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,AgeAtBookingMotherGroup,Provider,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,Under 20,Deliveries,95
2021-22,AgeAtBookingMotherGroup,Provider,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,20 to 24,Deliveries,425
2021-22,AgeAtBookingMotherGroup,Provider,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,25 to 29,Deliveries,895
2021-22,AgeAtBookingMotherGroup,Provider,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,30 to 34,Deliveries,875
2021-22,AgeAtBookingMotherGroup,Provider,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,35 to 39,Deliveries,365
2021-22,AgeAtBookingMotherGroup,Provider,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,40 to 44,Deliveries,75
2021-22,AgeAtBookingMotherGroup,Provider,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,45 or Over,Deliveries,5
2021-22,AgeAtBookingMotherGroup,Provider,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,AgeAtBookingMotherGroup,Provider,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,Under 20,Deliveries,220
2021-22,AgeAtBookingMotherGroup,Provider,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,20 to 24,Deliveries,860
2021-22,AgeAtBookingMotherGroup,Provider,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,25 to 29,Deliveries,1895
2021-22,AgeAtBookingMotherGroup,Provider,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,30 to 34,Deliveries,1990
2021-22,AgeAtBookingMotherGroup,Provider,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,35 to 39,Deliveries,990
2021-22,AgeAtBookingMotherGroup,Provider,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,40 to 44,Deliveries,175
2021-22,AgeAtBookingMotherGroup,Provider,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,45 or Over,Deliveries,5
2021-22,AgeAtBookingMotherGroup,Provider,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,AgeAtBookingMotherGroup,Provider,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Under 20,Deliveries,100
2021-22,AgeAtBookingMotherGroup,Provider,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,20 to 24,Deliveries,345
2021-22,AgeAtBookingMotherGroup,Provider,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,25 to 29,Deliveries,555
2021-22,AgeAtBookingMotherGroup,Provider,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,30 to 34,Deliveries,460
2021-22,AgeAtBookingMotherGroup,Provider,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,35 to 39,Deliveries,190
2021-22,AgeAtBookingMotherGroup,Provider,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,40 to 44,Deliveries,35
2021-22,AgeAtBookingMotherGroup,Provider,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,45 or Over,Deliveries,0
2021-22,AgeAtBookingMotherGroup,Provider,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,AgeAtBookingMotherGroup,Provider,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,Under 20,Deliveries,85
